Country,date,Avg Temp (F)
Spain,3/9/20,54
Spain,3/10/20,59
Spain,3/11/20,62
Spain,3/12/20,62
Spain,3/13/20,59
Spain,3/14/20,59
Spain,3/15/20,53
Spain,3/16/20,48
Spain,3/17/20,49
Spain,3/18/20,58
Spain,3/19/20,56
Spain,3/20/20,53
Spain,3/21/20,52
Spain,3/22/20,47
Spain,3/23/20,47
Spain,3/24/20,54
Spain,3/25/20,52
Spain,2/1/20,58
Spain,2/2/20,53
Spain,2/3/20,56
Spain,2/4/20,56
Spain,2/5/20,51
Spain,2/6/20,47
Spain,2/7/20,49
Spain,2/8/20,48
Spain,2/9/20,49
Spain,2/10/20,54
Spain,2/11/20,51
Spain,2/12/20,52
Spain,2/13/20,54
Spain,2/14/20,51
Spain,2/15/20,52
Spain,2/16/20,54
Spain,2/17/20,52
Spain,2/18/20,51
Spain,2/19/20,51
Spain,2/20/20,54
Spain,2/21/20,58
Spain,2/22/20,59
Spain,2/23/20,60
Spain,2/24/20,59
Spain,2/25/20,57
Spain,2/26/20,53
Spain,2/27/20,57
Spain,2/28/20,57
Spain,2/29/20,52
Spain,3/1/20,52
Spain,3/2/20,52
Spain,3/3/20,51
Spain,3/4/20,58
Spain,3/5/20,56
Spain,3/6/20,50
Spain,3/7/20,53
Spain,3/8/20,52
Spain,3/9/20,56
Spain,3/10/20,61
Spain,3/11/20,65
Spain,3/12/20,67
Spain,3/13/20,65
Spain,3/14/20,67
Spain,3/15/20,59
Spain,3/16/20,44
Spain,3/17/20,54
Spain,3/18/20,58
Spain,3/19/20,55
Spain,3/20/20,53
Spain,3/21/20,49
Spain,3/22/20,52
Spain,3/23/20,51
Spain,3/24/20,53
Spain,3/25/20,53
Spain,2/1/20,52
Spain,2/2/20,53
Spain,2/3/20,54
Spain,2/4/20,50
Spain,2/5/20,43
Spain,2/6/20,47
Spain,2/7/20,46
Spain,2/8/20,45
Spain,2/9/20,46
Spain,2/10/20,51
Spain,2/11/20,50
Spain,2/12/20,51
Spain,2/13/20,48
Spain,2/14/20,47
Spain,2/15/20,48
Spain,2/16/20,51
Spain,2/17/20,47
Spain,2/18/20,41
Spain,2/19/20,42
Spain,2/20/20,45
Spain,2/21/20,49
Spain,2/22/20,51
Spain,2/23/20,53
Spain,2/24/20,52
Spain,2/25/20,47
Spain,2/26/20,42
Spain,2/27/20,45
Spain,2/28/20,50
Spain,2/29/20,51
Spain,3/1/20,49
Spain,3/2/20,44
Spain,3/3/20,46
Spain,3/4/20,50
Spain,3/5/20,47
Spain,3/6/20,40
Spain,3/7/20,40
Spain,3/8/20,45
Spain,3/9/20,45
Spain,3/10/20,54
Spain,3/11/20,57
Spain,3/12/20,63
Spain,3/13/20,50
Spain,3/14/20,51
Spain,3/15/20,53
Spain,3/16/20,36
Spain,3/17/20,48
Spain,3/18/20,52
Spain,3/19/20,51
Spain,3/20/20,50
Spain,3/21/20,48
Spain,3/22/20,45
Spain,3/23/20,47
Spain,3/24/20,50
Spain,3/25/20,47
Spain,2/1/20,53
Spain,2/2/20,53
Spain,2/3/20,48
Spain,2/4/20,44
Spain,2/5/20,39
Spain,2/6/20,41
Spain,2/7/20,43
Spain,2/8/20,45
Spain,2/9/20,47
Spain,2/10/20,50
Spain,2/11/20,47
Spain,2/12/20,49
Spain,2/13/20,49
Spain,2/14/20,44
Spain,2/15/20,42
Spain,2/16/20,48
Spain,2/17/20,47
Spain,2/18/20,39
Spain,2/19/20,38
Spain,2/20/20,41
Spain,2/21/20,44
Spain,2/22/20,49
Spain,2/23/20,47
Spain,2/24/20,47
Spain,2/25/20,47
Spain,2/26/20,42
Spain,2/27/20,45
Spain,2/28/20,49
Spain,2/29/20,47
Spain,3/1/20,49
Spain,3/2/20,44
Spain,3/3/20,49
Spain,3/4/20,53
Spain,3/5/20,48
Spain,3/6/20,41
Spain,3/7/20,43
Spain,3/8/20,43
Spain,3/9/20,45
Spain,3/10/20,50
Spain,3/11/20,56
Spain,3/12/20,56
Spain,3/13/20,47
Spain,3/14/20,47
Spain,3/15/20,47
Spain,3/16/20,38
Spain,3/17/20,48
Spain,3/18/20,50
Spain,3/19/20,50
Spain,3/20/20,48
Spain,3/21/20,47
Spain,3/22/20,48
Spain,3/23/20,47
Spain,3/24/20,48
Spain,3/25/20,48
Spain,2/1/20,61
Spain,2/2/20,58
Spain,2/3/20,54
Spain,2/4/20,51
Spain,2/5/20,50
Spain,2/6/20,49
Spain,2/7/20,50
Spain,2/8/20,53
Spain,2/9/20,51
Spain,2/10/20,59
Spain,2/11/20,53
Spain,2/12/20,56
Spain,2/13/20,58
Spain,2/14/20,53
Spain,2/15/20,51
Spain,2/16/20,60
Spain,2/17/20,54
Spain,2/18/20,42
Spain,2/19/20,44
Spain,2/20/20,45
Spain,2/21/20,52
Spain,2/22/20,51
Spain,2/23/20,51
Spain,2/24/20,51
Spain,2/25/20,51
Spain,2/26/20,51
Spain,2/27/20,56
Spain,2/28/20,51
Spain,2/29/20,53
Spain,3/1/20,55
Spain,3/2/20,51
Spain,3/3/20,57
Spain,3/4/20,60
Spain,3/5/20,53
Spain,3/6/20,50
Spain,3/7/20,52
Spain,3/8/20,50
Spain,3/9/20,50
Spain,3/10/20,53
Spain,3/11/20,55
Spain,3/12/20,56
Spain,3/13/20,55
Spain,3/14/20,55
Spain,3/15/20,44
Spain,3/16/20,47
Spain,3/17/20,55
Spain,3/18/20,56
Spain,3/19/20,56
Spain,3/20/20,56
Spain,3/21/20,56
Spain,3/22/20,57
Spain,3/23/20,56
Spain,3/24/20,58
Spain,3/25/20,57
Spain,2/3/20,52
Spain,2/4/20,49
Spain,2/5/20,49
Spain,2/6/20,47
Spain,2/7/20,49
Spain,2/8/20,48
Spain,2/9/20,48
Spain,2/10/20,53
Spain,2/11/20,48
Spain,2/16/20,60
Spain,2/17/20,53
Spain,2/18/20,49
Spain,2/19/20,49
Spain,2/20/20,48
Spain,2/21/20,51
Spain,2/22/20,51
Spain,2/23/20,52
Spain,2/24/20,53
Spain,2/25/20,53
Spain,2/26/20,52
Spain,2/27/20,51
Spain,2/28/20,54
Spain,2/29/20,54
Spain,3/1/20,54
Spain,3/2/20,53
Spain,3/3/20,53
Spain,3/4/20,58
Spain,3/5/20,56
Spain,3/6/20,50
Spain,3/7/20,51
Spain,3/8/20,50
Spain,3/9/20,54
Spain,3/10/20,58
Spain,3/11/20,60
Spain,3/12/20,63
Spain,3/13/20,62
Spain,3/14/20,62
Spain,3/15/20,58
Spain,3/16/20,43
Spain,3/17/20,50
Spain,3/18/20,54
Spain,3/19/20,54
Spain,3/20/20,53
Spain,3/21/20,49
Spain,3/22/20,48
Spain,3/23/20,52
Spain,3/24/20,53
Spain,3/25/20,54
New York,2/1/20,39
New York,2/2/20,39
New York,2/3/20,44
New York,2/4/20,46
New York,2/5/20,44
New York,2/6/20,38
New York,2/7/20,40
New York,2/8/20,34
New York,2/9/20,35
New York,2/10/20,43
New York,2/11/20,44
New York,2/12/20,42
New York,2/13/20,39
New York,2/14/20,35
New York,2/15/20,22
New York,2/16/20,34
New York,2/17/20,43
New York,2/18/20,41
New York,2/19/20,44
New York,2/20/20,33
New York,2/21/20,28
New York,2/22/20,38
New York,2/23/20,47
New York,2/24/20,49
New York,2/25/20,49
New York,2/26/20,45
New York,2/27/20,43
New York,2/28/20,35
New York,2/29/20,34
New York,3/1/20,32
New York,3/2/20,45
New York,3/3/20,53
New York,3/4/20,51
New York,3/5/20,46
New York,3/6/20,42
New York,3/7/20,41
New York,3/8/20,45
New York,3/9/20,58
New York,3/10/20,61
New York,3/11/20,60
New York,3/14/20,51
New York,3/15/20,47
New York,3/16/20,40
New York,3/17/20,45
New York,3/18/20,49
New York,3/19/20,46
New York,3/20/20,55
New York,3/21/20,54
New York,3/22/20,40
New York,3/23/20,39
New York,3/24/20,43
New York,3/25/20,44
New York,3/26/20,42
New York,2/1/20,31
New York,2/2/20,33
New York,2/3/20,39
New York,2/4/20,36
New York,2/5/20,29
New York,2/6/20,27
New York,2/7/20,26
New York,2/8/20,20
New York,2/9/20,26
New York,2/10/20,36
New York,2/11/20,33
New York,2/12/20,32
New York,2/13/20,32
New York,2/14/20,12
New York,2/15/20,15
New York,2/16/20,35
New York,2/17/20,31
New York,2/18/20,36
New York,2/19/20,31
New York,2/20/20,23
New York,2/21/20,23
New York,2/22/20,33
New York,2/23/20,40
New York,2/24/20,42
New York,2/25/20,38
New York,2/26/20,35
New York,2/27/20,27
New York,2/28/20,23
New York,2/29/20,20
New York,3/1/20,26
New York,3/2/20,44
New York,3/3/20,44
New York,3/4/20,37
New York,3/5/20,36
New York,3/6/20,34
New York,3/7/20,30
New York,3/8/20,40
New York,3/9/20,53
New York,3/10/20,51
New York,3/11/20,35
New York,3/14/20,35
New York,3/15/20,34
New York,3/16/20,35
New York,3/17/20,41
New York,3/18/20,39
New York,3/19/20,44
New York,3/20/20,57
New York,3/21/20,30
New York,3/22/20,29
New York,3/23/20,38
New York,3/24/20,39
New York,3/25/20,43
New York,3/26/20,42
New York,2/1/20,36
New York,2/2/20,34
New York,2/3/20,37
New York,2/4/20,35
New York,2/5/20,38
New York,2/6/20,30
New York,2/7/20,32
New York,2/8/20,21
New York,2/9/20,18
New York,2/10/20,36
New York,2/11/20,36
New York,2/12/20,37
New York,2/13/20,36
New York,2/14/20,23
New York,2/15/20,13
New York,2/16/20,31
New York,2/17/20,33
New York,2/18/20,29
New York,2/19/20,37
New York,2/20/20,26
New York,2/21/20,22
New York,2/22/20,31
New York,2/23/20,35
New York,2/24/20,42
New York,2/25/20,43
New York,2/26/20,38
New York,2/27/20,36
New York,2/28/20,30
New York,2/29/20,26
New York,3/1/20,25
New York,3/2/20,39
New York,3/3/20,51
New York,3/4/20,46
New York,3/5/20,41
New York,3/6/20,37
New York,3/7/20,35
New York,3/8/20,39
New York,3/9/20,55
New York,3/10/20,59
New York,3/11/20,49
New York,3/14/20,42
New York,3/15/20,39
New York,3/16/20,32
New York,3/17/20,40
New York,3/18/20,43
New York,3/19/20,45
New York,3/20/20,52
New York,3/21/20,43
New York,3/22/20,32
New York,3/23/20,35
New York,3/24/20,36
New York,3/25/20,38
New York,3/26/20,36
New York,2/1/20,29
New York,2/2/20,29
New York,2/3/20,32
New York,2/4/20,33
New York,2/5/20,29
New York,2/6/20,27
New York,2/7/20,25
New York,2/8/20,9
New York,2/9/20,6
New York,2/10/20,30
New York,2/11/20,31
New York,2/12/20,31
New York,2/13/20,30
New York,2/14/20,6
New York,2/15/20,4
New York,2/16/20,27
New York,2/17/20,23
New York,2/18/20,22
New York,2/19/20,28
New York,2/20/20,12
New York,2/21/20,13
New York,2/22/20,24
New York,2/23/20,31
New York,2/24/20,34
New York,2/25/20,36
New York,2/26/20,33
New York,2/27/20,30
New York,2/28/20,23
New York,2/29/20,17
New York,3/1/20,19
New York,3/2/20,31
New York,3/3/20,40
New York,3/4/20,38
New York,3/5/20,36
New York,3/6/20,34
New York,3/7/20,29
New York,3/8/20,37
New York,3/9/20,43
New York,3/10/20,42
New York,3/11/20,32
New York,3/12/20,37
New York,3/13/20,40
New York,3/14/20,38
New York,3/15/20,27
New York,3/16/20,27
New York,3/17/20,36
New York,3/18/20,36
New York,3/19/20,38
New York,3/20/20,46
New York,3/21/20,30
New York,3/22/20,25
New York,3/23/20,28
New York,3/24/20,32
New York,3/25/20,33
New York,3/26/20,39
New York,2/1/20,30
New York,2/2/20,28
New York,2/3/20,35
New York,2/4/20,38
New York,2/5/20,28
New York,2/6/20,29
New York,2/7/20,29
New York,2/8/20,19
New York,2/9/20,21
New York,2/10/20,32
New York,2/11/20,33
New York,2/12/20,30
New York,2/13/20,31
New York,2/14/20,15
New York,2/15/20,8
New York,2/16/20,27
New York,2/17/20,29
New York,2/18/20,31
New York,2/19/20,31
New York,2/20/20,19
New York,2/21/20,15
New York,2/22/20,27
New York,2/23/20,35
New York,2/24/20,42
New York,2/25/20,42
New York,2/26/20,37
New York,2/27/20,31
New York,2/28/20,21
New York,2/29/20,18
New York,3/1/20,21
New York,3/2/20,40
New York,3/3/20,47
New York,3/4/20,38
New York,3/5/20,34
New York,3/6/20,34
New York,3/7/20,28
New York,3/8/20,34
New York,3/9/20,52
New York,3/10/20,53
New York,3/11/20,38
New York,3/14/20,35
New York,3/15/20,33
New York,3/16/20,29
New York,3/17/20,37
New York,3/18/20,38
New York,3/19/20,42
New York,3/20/20,53
New York,3/21/20,33
New York,3/22/20,26
New York,3/23/20,31
New York,3/24/20,32
New York,3/25/20,34
New York,3/26/20,35
New York,2/1/20,33
New York,2/2/20,31
New York,2/3/20,35
New York,2/4/20,35
New York,2/5/20,33
New York,2/6/20,27
New York,2/7/20,28
New York,2/8/20,13
New York,2/9/20,24
New York,2/10/20,34
New York,2/11/20,33
New York,2/12/20,34
New York,2/13/20,34
New York,2/14/20,14
New York,2/15/20,12
New York,2/16/20,30
New York,2/17/20,30
New York,2/18/20,27
New York,2/19/20,33
New York,2/20/20,22
New York,2/21/20,16
New York,2/22/20,27
New York,2/23/20,35
New York,2/24/20,41
New York,2/25/20,40
New York,2/26/20,34
New York,2/27/20,32
New York,2/28/20,27
New York,2/29/20,22
New York,3/1/20,24
New York,3/2/20,41
New York,3/3/20,48
New York,3/4/20,41
New York,3/5/20,38
New York,3/6/20,36
New York,3/7/20,31
New York,3/8/20,39
New York,3/9/20,55
New York,3/10/20,52
New York,3/11/20,37
New York,3/12/20,41
New York,3/13/20,44
New York,3/14/20,40
New York,3/15/20,34
New York,3/16/20,32
New York,3/17/20,38
New York,3/18/20,40
New York,3/19/20,42
New York,3/20/20,50
New York,3/21/20,36
New York,3/22/20,29
New York,3/23/20,31
New York,3/24/20,35
New York,3/25/20,37
New York,3/26/20,41
New York,2/1/20,31
New York,2/2/20,32
New York,2/3/20,37
New York,2/4/20,34
New York,2/5/20,32
New York,2/6/20,28
New York,2/7/20,28
New York,2/8/20,18
New York,2/9/20,15
New York,2/10/20,37
New York,2/11/20,34
New York,2/12/20,34
New York,2/13/20,34
New York,2/14/20,12
New York,2/15/20,11
New York,2/16/20,34
New York,2/17/20,30
New York,2/18/20,32
New York,2/19/20,33
New York,2/20/20,22
New York,2/21/20,21
New York,2/22/20,28
New York,2/23/20,35
New York,2/24/20,44
New York,2/25/20,39
New York,2/26/20,38
New York,2/27/20,33
New York,2/28/20,25
New York,2/29/20,21
New York,3/1/20,23
New York,3/2/20,40
New York,3/3/20,44
New York,3/4/20,41
New York,3/5/20,37
New York,3/6/20,37
New York,3/7/20,30
New York,3/8/20,37
New York,3/9/20,56
New York,3/10/20,56
New York,3/11/20,37
New York,3/14/20,38
New York,3/15/20,34
New York,3/16/20,32
New York,3/17/20,43
New York,3/18/20,38
New York,3/19/20,45
New York,3/20/20,57
New York,3/21/20,33
New York,3/22/20,28
New York,3/23/20,33
New York,3/24/20,34
New York,3/25/20,37
New York,3/26/20,36
New York,2/1/20,30
New York,2/2/20,29
New York,2/3/20,33
New York,2/4/20,32
New York,2/5/20,32
New York,2/6/20,26
New York,2/7/20,29
New York,2/8/20,15
New York,2/9/20,5
New York,2/10/20,28
New York,2/11/20,31
New York,2/12/20,32
New York,2/13/20,31
New York,2/14/20,16
New York,2/15/20,2
New York,2/16/20,24
New York,2/17/20,25
New York,2/18/20,21
New York,2/19/20,33
New York,2/20/20,17
New York,2/21/20,8
New York,2/22/20,22
New York,2/23/20,29
New York,2/24/20,31
New York,2/25/20,38
New York,2/26/20,34
New York,2/27/20,34
New York,2/28/20,26
New York,2/29/20,23
New York,3/1/20,18
New York,3/2/20,31
New York,3/3/20,46
New York,3/4/20,42
New York,3/5/20,39
New York,3/6/20,34
New York,3/7/20,30
New York,3/8/20,33
New York,3/9/20,47
New York,3/10/20,47
New York,3/11/20,47
New York,3/14/20,41
New York,3/15/20,34
New York,3/16/20,28
New York,3/17/20,36
New York,3/18/20,38
New York,3/19/20,40
New York,3/20/20,48
New York,3/21/20,37
New York,3/22/20,27
New York,3/23/20,29
New York,3/24/20,33
New York,3/25/20,33
New York,3/26/20,28
New York,2/1/20,30
New York,2/2/20,31
New York,2/3/20,38
New York,2/4/20,35
New York,2/5/20,28
New York,2/6/20,27
New York,2/7/20,26
New York,2/8/20,18
New York,2/9/20,20
New York,2/10/20,36
New York,2/11/20,33
New York,2/12/20,32
New York,2/13/20,33
New York,2/14/20,12
New York,2/15/20,12
New York,2/16/20,35
New York,2/17/20,29
New York,2/18/20,33
New York,2/19/20,31
New York,2/20/20,22
New York,2/21/20,21
New York,2/22/20,31
New York,2/23/20,38
New York,2/24/20,43
New York,2/25/20,37
New York,2/26/20,35
New York,2/27/20,29
New York,2/28/20,23
New York,2/29/20,19
New York,3/1/20,26
New York,3/2/20,44
New York,3/3/20,45
New York,3/4/20,39
New York,3/5/20,36
New York,3/6/20,34
New York,3/7/20,30
New York,3/8/20,40
New York,3/9/20,55
New York,3/10/20,53
New York,3/11/20,34
New York,3/14/20,36
New York,3/15/20,33
New York,3/16/20,32
New York,3/17/20,43
New York,3/18/20,38
New York,3/19/20,44
New York,3/20/20,57
New York,3/21/20,30
New York,3/22/20,26
New York,3/23/20,35
New York,3/24/20,37
New York,3/25/20,40
New York,3/26/20,44
New York,2/1/20,38
New York,2/2/20,38
New York,2/3/20,41
New York,2/4/20,44
New York,2/5/20,42
New York,2/6/20,40
New York,2/7/20,43
New York,2/8/20,34
New York,2/9/20,35
New York,2/10/20,44
New York,2/11/20,44
New York,2/12/20,42
New York,2/13/20,39
New York,2/14/20,33
New York,2/15/20,20
New York,2/16/20,35
New York,2/17/20,38
New York,2/18/20,40
New York,2/19/20,43
New York,2/20/20,32
New York,2/21/20,26
New York,2/22/20,34
New York,2/23/20,37
New York,2/24/20,42
New York,2/25/20,46
New York,2/26/20,46
New York,2/27/20,44
New York,2/28/20,34
New York,2/29/20,31
New York,3/1/20,30
New York,3/2/20,39
New York,3/3/20,49
New York,3/4/20,49
New York,3/5/20,45
New York,3/6/20,39
New York,3/7/20,38
New York,3/8/20,39
New York,3/9/20,49
New York,3/10/20,50
New York,3/11/20,52
New York,3/14/20,49
New York,3/15/20,45
New York,3/16/20,38
New York,3/17/20,44
New York,3/18/20,44
New York,3/19/20,45
New York,3/20/20,50
New York,3/21/20,51
New York,3/22/20,38
New York,3/23/20,38
New York,3/24/20,42
New York,3/25/20,42
New York,3/26/20,39
New York,2/1/20,31
New York,2/2/20,31
New York,2/3/20,35
New York,2/4/20,33
New York,2/5/20,29
New York,2/6/20,31
New York,2/7/20,27
New York,2/8/20,14
New York,2/9/20,22
New York,2/10/20,34
New York,2/11/20,34
New York,2/12/20,33
New York,2/13/20,33
New York,2/14/20,8
New York,2/15/20,11
New York,2/16/20,30
New York,2/17/20,25
New York,2/18/20,32
New York,2/19/20,28
New York,2/20/20,17
New York,2/21/20,17
New York,2/22/20,25
New York,2/23/20,30
New York,2/24/20,38
New York,2/25/20,39
New York,2/26/20,39
New York,2/27/20,29
New York,2/28/20,24
New York,2/29/20,19
New York,3/1/20,25
New York,3/2/20,44
New York,3/3/20,45
New York,3/4/20,38
New York,3/5/20,34
New York,3/6/20,32
New York,3/7/20,28
New York,3/8/20,40
New York,3/9/20,52
New York,3/10/20,49
New York,3/11/20,35
New York,3/12/20,43
New York,3/13/20,46
New York,3/14/20,35
New York,3/15/20,33
New York,3/16/20,33
New York,3/17/20,38
New York,3/18/20,40
New York,3/19/20,45
New York,3/20/20,52
New York,3/21/20,30
New York,3/22/20,30
New York,3/23/20,32
New York,3/24/20,34
New York,3/25/20,35
New York,3/26/20,42
New York,2/1/20,39
New York,2/2/20,39
New York,2/3/20,42
New York,2/4/20,45
New York,2/5/20,44
New York,2/6/20,40
New York,2/7/20,42
New York,2/8/20,35
New York,2/9/20,37
New York,2/10/20,43
New York,2/11/20,45
New York,2/12/20,43
New York,2/13/20,40
New York,2/14/20,36
New York,2/15/20,21
New York,2/16/20,35
New York,2/17/20,41
New York,2/18/20,42
New York,2/19/20,45
New York,2/20/20,34
New York,2/21/20,28
New York,2/22/20,37
New York,2/23/20,42
New York,2/24/20,43
New York,2/25/20,45
New York,2/26/20,46
New York,2/27/20,43
New York,2/28/20,34
New York,2/29/20,33
New York,3/1/20,32
New York,3/2/20,42
New York,3/3/20,48
New York,3/4/20,50
New York,3/5/20,46
New York,3/6/20,41
New York,3/7/20,40
New York,3/8/20,43
New York,3/9/20,50
New York,3/10/20,52
New York,3/11/20,55
New York,3/14/20,51
New York,3/15/20,47
New York,3/16/20,39
New York,3/17/20,44
New York,3/18/20,47
New York,3/19/20,46
New York,3/20/20,50
New York,3/21/20,54
New York,3/22/20,40
New York,3/23/20,39
New York,3/24/20,43
New York,3/25/20,44
New York,3/26/20,40
New York,2/1/20,35
New York,2/2/20,35
New York,2/3/20,41
New York,2/4/20,41
New York,2/5/20,36
New York,2/6/20,34
New York,2/7/20,36
New York,2/8/20,29
New York,2/9/20,27
New York,2/10/20,41
New York,2/11/20,39
New York,2/12/20,40
New York,2/13/20,35
New York,2/14/20,25
New York,2/15/20,20
New York,2/16/20,35
New York,2/17/20,36
New York,2/18/20,36
New York,2/19/20,38
New York,2/20/20,28
New York,2/21/20,25
New York,2/22/20,35
New York,2/23/20,39
New York,2/24/20,44
New York,2/25/20,45
New York,2/26/20,41
New York,2/27/20,38
New York,2/28/20,31
New York,2/29/20,27
New York,3/1/20,30
New York,3/2/20,45
New York,3/3/20,53
New York,3/4/20,46
New York,3/5/20,41
New York,3/6/20,37
New York,3/7/20,37
New York,3/8/20,44
New York,3/9/20,59
New York,3/10/20,57
New York,3/11/20,44
New York,3/12/20,41
New York,3/13/20,53
New York,3/14/20,44
New York,3/15/20,42
New York,3/16/20,36
New York,3/17/20,42
New York,3/18/20,44
New York,3/19/20,43
New York,3/20/20,56
New York,3/21/20,42
New York,3/22/20,35
New York,3/23/20,33
New York,3/24/20,39
New York,3/25/20,38
New York,3/26/20,41
New York,2/1/20,31
New York,2/2/20,31
New York,2/3/20,41
New York,2/4/20,35
New York,2/5/20,30
New York,2/6/20,33
New York,2/7/20,26
New York,2/8/20,19
New York,2/9/20,28
New York,2/10/20,37
New York,2/11/20,35
New York,2/12/20,35
New York,2/13/20,33
New York,2/14/20,13
New York,2/15/20,16
New York,2/16/20,32
New York,2/17/20,29
New York,2/18/20,37
New York,2/19/20,29
New York,2/20/20,21
New York,2/21/20,21
New York,2/22/20,29
New York,2/23/20,32
New York,2/24/20,38
New York,2/25/20,38
New York,2/26/20,40
New York,2/27/20,28
New York,2/28/20,25
New York,2/29/20,22
New York,3/1/20,31
New York,3/2/20,44
New York,3/3/20,45
New York,3/4/20,41
New York,3/5/20,37
New York,3/6/20,32
New York,3/7/20,31
New York,3/8/20,40
New York,3/9/20,51
New York,3/10/20,51
New York,3/11/20,38
New York,3/12/20,47
New York,3/13/20,49
New York,3/14/20,38
New York,3/15/20,35
New York,3/16/20,35
New York,3/17/20,42
New York,3/18/20,41
New York,3/19/20,48
New York,3/20/20,56
New York,3/21/20,31
New York,3/22/20,31
New York,3/23/20,35
New York,3/24/20,37
New York,3/25/20,39
New York,3/26/20,45
Italy,2/12/20,36
Italy,2/13/20,32
Italy,2/14/20,32
Italy,2/15/20,33
Italy,2/16/20,38
Italy,2/17/20,42
Italy,2/18/20,39
Italy,2/19/20,32
Italy,2/20/20,29
Italy,2/21/20,34
Italy,2/22/20,37
Italy,2/23/20,39
Italy,2/24/20,51
Italy,2/25/20,39
Italy,2/26/20,30
Italy,2/27/20,24
Italy,2/28/20,29
Italy,2/29/20,29
Italy,3/1/20,33
Italy,3/2/20,33
Italy,3/3/20,29
Italy,3/4/20,29
Italy,3/5/20,29
Italy,3/6/20,31
Italy,3/7/20,27
Italy,3/8/20,26
Italy,3/9/20,27
Italy,3/10/20,30
Italy,3/11/20,40
Italy,3/12/20,44
Italy,3/13/20,45
Italy,3/14/20,44
Italy,3/15/20,33
Italy,3/16/20,38
Italy,3/17/20,39
Italy,3/18/20,38
Italy,3/19/20,41
Italy,3/20/20,41
Italy,3/21/20,39
Italy,3/22/20,34
Italy,3/23/20,21
Italy,3/24/20,14
Italy,3/25/20,16
Italy,2/1/20,30
Italy,2/2/20,32
Italy,2/3/20,34
Italy,2/4/20,19
Italy,2/5/20,15
Italy,2/6/20,26
Italy,2/7/20,28
Italy,2/8/20,24
Italy,2/9/20,25
Italy,2/10/20,30
Italy,2/11/20,20
Italy,2/12/20,14
Italy,2/13/20,23
Italy,2/14/20,22
Italy,2/15/20,30
Italy,2/16/20,36
Italy,2/17/20,34
Italy,2/18/20,17
Italy,2/19/20,16
Italy,2/20/20,26
Italy,2/21/20,24
Italy,2/22/20,35
Italy,2/23/20,36
Italy,2/24/20,36
Italy,2/25/20,27
Italy,2/26/20,13
Italy,2/27/20,15
Italy,2/28/20,19
Italy,2/29/20,19
Italy,3/1/20,21
Italy,3/2/20,19
Italy,3/3/20,13
Italy,3/4/20,16
Italy,3/5/20,19
Italy,3/6/20,16
Italy,3/7/20,13
Italy,3/8/20,23
Italy,3/9/20,18
Italy,3/10/20,26
Italy,3/11/20,36
Italy,3/12/20,37
Italy,3/13/20,27
Italy,3/14/20,23
Italy,3/15/20,19
Italy,3/16/20,22
Italy,3/17/20,31
Italy,3/18/20,33
Italy,3/19/20,31
Italy,3/20/20,29
Italy,3/21/20,29
Italy,3/22/20,27
Italy,3/23/20,25
Italy,3/24/20,17
Italy,3/25/20,13
Italy,2/1/20,58
Italy,2/2/20,58
Italy,2/3/20,61
Italy,2/4/20,63
Italy,2/5/20,52
Italy,2/6/20,51
Italy,2/7/20,52
Italy,2/8/20,54
Italy,2/9/20,53
Italy,2/10/20,57
Italy,2/11/20,61
Italy,2/12/20,60
Italy,2/13/20,58
Italy,2/14/20,58
Italy,2/15/20,58
Italy,2/16/20,56
Italy,2/17/20,56
Italy,2/18/20,56
Italy,2/19/20,56
Italy,2/20/20,57
Italy,2/21/20,56
Italy,2/22/20,56
Italy,2/23/20,57
Italy,2/24/20,58
Italy,2/25/20,59
Italy,2/26/20,59
Italy,2/27/20,56
Italy,2/28/20,58
Italy,2/29/20,56
Italy,3/1/20,59
Italy,3/2/20,62
Italy,3/3/20,56
Italy,3/4/20,53
Italy,3/5/20,55
Italy,3/6/20,58
Italy,3/7/20,54
Italy,3/8/20,51
Italy,3/9/20,52
Italy,3/10/20,52
Italy,3/11/20,55
Italy,3/12/20,58
Italy,3/13/20,59
Italy,3/14/20,61
Italy,3/15/20,59
Italy,3/16/20,58
Italy,3/17/20,56
Italy,3/18/20,55
Italy,3/19/20,56
Italy,3/20/20,56
Italy,3/21/20,56
Italy,3/22/20,56
Italy,3/23/20,54
Italy,3/24/20,47
Italy,3/25/20,49
Italy,2/1/20,43
Italy,2/3/20,47
Italy,2/4/20,48
Italy,2/5/20,46
Italy,2/6/20,43
Italy,2/7/20,36
Italy,2/10/20,42
Italy,2/11/20,48
Italy,2/12/20,46
Italy,2/13/20,45
Italy,2/14/20,42
Italy,2/17/20,45
Italy,2/18/20,52
Italy,2/19/20,50
Italy,2/20/20,44
Italy,2/21/20,40
Italy,2/24/20,52
Italy,2/25/20,50
Italy,2/26/20,47
Italy,2/27/20,43
Italy,2/28/20,44
Italy,3/2/20,46
Italy,3/3/20,51
Italy,3/4/20,49
Italy,3/5/20,43
Italy,3/6/20,43
Italy,3/8/20,40
Italy,3/9/20,46
Italy,3/10/20,48
Italy,3/11/20,50
Italy,3/12/20,51
Italy,3/16/20,50
Italy,3/17/20,49
Italy,3/18/20,59
Italy,3/19/20,61
Italy,3/20/20,52
Italy,3/23/20,44
Italy,3/24/20,44
Italy,3/25/20,42
Italy,2/1/20,59
Italy,2/2/20,59
Italy,2/3/20,60
Italy,2/4/20,60
Italy,2/5/20,55
